OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,comb,up_pileup,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0031094551086425781 "
2,comb,up_pileup,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0016917655011638999 "
2,comb,up_pileup,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+-0.00047571735922247171 "
2,comb,up_qcdscale,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00071473087882623076 "
2,comb,up_qcdscale,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00081004126695916057 "
2,comb,up_qcdscale,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00064485560869798064 "
2,comb,up_qcdscale,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00056862493511289358 "
2,comb,up_qcdscale,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00045509854680858552 "
2,comb,up_qcdscale,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00039935231325216591 "
2,comb,up_qcdscale,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0040712058544158936 "
2,comb,up_qcdscale,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0035321677569299936 "
2,comb,up_qcdscale,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00036715212627314031 "
2,comb,up_qcdscale,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00020420881628524512 "
2,comb,up_qcdscale,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00023144036822486669 "
2,comb,up_qcdscale,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0001842444617068395 "
2,comb,up_qcdscale,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00016246426093857735 "
2,comb,up_qcdscale,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00013002815830986947 "
2,comb,up_qcdscale,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00011410065781092271 "
2,comb,up_qcdscale,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0011632016394287348 "
2,comb,up_qcdscale,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0010091908043250442 "
2,comb,up_qcdscale,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00010490060958545655 "
2,comb,up_statistic,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.066887937486171722 "
2,comb,up_statistic,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.028878908604383469 "
2,comb,up_statistic,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.034404601901769638 "
2,comb,up_statistic,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.047016404569149017 "
2,comb,up_statistic,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.052084840834140778 "
2,comb,up_statistic,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.067980438470840454 "
2,comb,up_statistic,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.15084084868431091 "
2,comb,up_statistic,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.13107419013977051 "
2,comb,up_statistic,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.22626248002052307 "
2,comb,up_statistic,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.019110839813947678 "
2,comb,up_statistic,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0082511166110634804 "
2,comb,up_statistic,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.009829886257648468 "
2,comb,up_statistic,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.013433258049190044 "
2,comb,up_statistic,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.014881383627653122 "
2,comb,up_statistic,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.019422981888055801 "
2,comb,up_statistic,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.04309738427400589 "
2,comb,up_statistic,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.037449769675731659 "
2,comb,up_statistic,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.064646422863006592 "
2,comb,up_topmass,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0007118447101674974 "
2,comb,up_topmass,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0011600046418607235 "
2,comb,up_topmass,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00048482240526936948 "
2,comb,up_topmass,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00021209256374277174 "
2,comb,up_topmass,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0018153311684727669 "
2,comb,up_topmass,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0054745539091527462 "
2,comb,up_topmass,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00064681662479415536 "
2,comb,up_topmass,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+-1.4024263350620458e-07 "
2,comb,up_topmass,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00087710149819031358 "
2,comb,up_topmass,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00020338420290499926 "
2,comb,up_topmass,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00033142988104373217 "
2,comb,up_topmass,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00013852068514097482 "
2,comb,up_topmass,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+6.0597874835366383e-05 "
2,comb,up_topmass,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00051866605645045638 "
2,comb,up_topmass,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0015641582431271672 "
2,comb,up_topmass,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00018480475409887731 "
2,comb,up_topmass,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+-4.0069323858915595e-08 "
2,comb,up_topmass,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.00025060042389668524 "
2,comb,up_type3,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.12138034304661298 "
2,comb,up_type3,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.034567886040310719 "
2,comb,up_type3,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.035745312365038716 "
2,comb,up_type3,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.031753915973460653 "
2,comb,up_type3,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.022014098236782069 "
2,comb,up_type3,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.03008822587025722 "
2,comb,up_type3,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.23812263862718069 "
2,comb,up_type3,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.16683529055898841 "
2,comb,up_type3,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.14811610636573874 "
2,comb,up_type3,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.034680095815785635 "
2,comb,up_type3,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0098765388194449553 "
2,comb,up_type3,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.010212946781289643 "
2,comb,up_type3,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0090725475340516434 "
2,comb,up_type3,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0062897410931477254 "
2,comb,up_type3,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.0085966365079542095 "
2,comb,up_type3,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.068035036474691404 "
2,comb,up_type3,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.047667227751177592 "
2,comb,up_type3,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.698488+0.00874758*log(x+19)*log(x+18)*(3-0.371023*log(x+18))+0.042318891351641318  "
0,mujets,down_jes,1,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0036451837513595819 "
0,mujets,down_jes,1,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0014169439673423767 "
0,mujets,down_jes,1,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-6.8407927756197751e-05 "
0,mujets,down_jes,1,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.0050343642942607403 "
0,mujets,down_jes,1,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0028514922596514225 "
0,mujets,down_jes,1,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.0071859452873468399 "
0,mujets,down_jes,1,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.036142665892839432 "
0,mujets,down_jes,1,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0021725476253777742 "
0,mujets,down_jes,1,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.013780064880847931 "
0,mujets,down_jes,0,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0014580735005438328 "
0,mujets,down_jes,0,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00056677759857848287 "
0,mujets,down_jes,0,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-2.7363172193872742e-05 "
0,mujets,down_jes,0,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.0020137457177042961 "
0,mujets,down_jes,0,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0011405969271436334 "
0,mujets,down_jes,0,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.002874378114938736 "
0,mujets,down_jes,0,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.014457066543400288 "
0,mujets,down_jes,0,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00086901901522651315 "
0,mujets,down_jes,0,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0055120261386036873 "
0,mujets,down_pileup,1,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.020842812955379486 "
0,mujets,down_pileup,1,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0010212465422227979 "
0,mujets,down_pileup,1,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00013913417933508754 "
0,mujets,down_pileup,1,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00056046165991574526 "
0,mujets,down_pileup,1,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.0094565311446785927 "
0,mujets,down_pileup,1,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.010597145184874535 "
0,mujets,down_pileup,1,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.037770330905914307 "
0,mujets,down_pileup,1,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0005217815050855279 "
0,mujets,down_pileup,1,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.001450676703825593 "
0,mujets,down_pileup,0,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0083371251821517944 "
0,mujets,down_pileup,0,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00040849862853065133 "
0,mujets,down_pileup,0,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-5.5653668823651969e-05 "
0,mujets,down_pileup,0,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00022418466687668115 "
0,mujets,down_pileup,0,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))- -0.0037826125044375658 "
0,mujets,down_pileup,0,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0042388578876852989 "
0,mujets,down_pileup,0,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.015108132734894753 "
0,mujets,down_pileup,0,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0002087126049445942 "
0,mujets,down_pileup,0,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.00058027065824717283 "
0,mujets,down_statistic,1,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.025784233585000038 "
0,mujets,down_statistic,1,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0099611850455403328 "
0,mujets,down_statistic,1,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.013212389312684536 "
0,mujets,down_statistic,1,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.019622303545475006 "
0,mujets,down_statistic,1,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.072217613458633423 "
0,mujets,down_statistic,1,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.067812517285346985 "
0,mujets,down_statistic,1,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.084085501730442047 "
0,mujets,down_statistic,1,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.11079883575439453 "
0,mujets,down_statistic,1,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.18053598701953888 "
0,mujets,down_statistic,0,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.010313693434000015 "
0,mujets,down_statistic,0,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0039844741113483906 "
0,mujets,down_statistic,0,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0052849557250738144 "
0,mujets,down_statistic,0,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0078489212319254875 "
0,mujets,down_statistic,0,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.028887046501040459 "
0,mujets,down_statistic,0,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.027125008404254913 "
0,mujets,down_statistic,0,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.033634200692176819 "
0,mujets,down_statistic,0,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.044319532811641693 "
0,mujets,down_statistic,0,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.072214394807815552 "
0,mujets,down_type3,1,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.058007642609741068 "
0,mujets,down_type3,1,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.020037817532408988 "
0,mujets,down_type3,1,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.035836261807614407 "
0,mujets,down_type3,1,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.073448394302643424 "
0,mujets,down_type3,1,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.076951345620947811 "
0,mujets,down_type3,1,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.14306143007036928 "
0,mujets,down_type3,1,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.11494414737976683 "
0,mujets,down_type3,1,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.13745351735941727 "
0,mujets,down_type3,1,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.098455900766774337 "
0,mujets,down_type3,0,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.023203057043896427 "
0,mujets,down_type3,0,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.0080151271738925414 "
0,mujets,down_type3,0,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.014334504723054978 "
0,mujets,down_type3,0,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.029379357770797157 "
0,mujets,down_type3,0,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.030780535140471885 "
0,mujets,down_type3,0,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.057224571335615447 "
0,mujets,down_type3,0,0.0,2.5,200.0,300.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.045977656804205569 "
0,mujets,down_type3,0,0.0,2.5,300.0,600.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.054981406231356146 "
0,mujets,down_type3,0,0.0,2.5,600.0,1000.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))-0.039382363400335546 "
0,mujets,up_jes,1,0.0,2.5,20.0,30.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))+0.0036451837513595819 "
0,mujets,up_jes,1,0.0,2.5,30.0,50.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))+0.0014169439673423767 "
0,mujets,up_jes,1,0.0,2.5,50.0,70.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))+6.8407927756197751e-05 "
0,mujets,up_jes,1,0.0,2.5,70.0,100.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))+-0.0050343642942607403 "
0,mujets,up_jes,1,0.0,2.5,100.0,140.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))+0.0028514922596514225 "
0,mujets,up_jes,1,0.0,2.5,140.0,200.0,0.0,1.0,"1.18937+-0.00857724*log(x+19)*log(x+18)*(3-0.383847*log(x+18))+-0.0071859452873468399 "
